Sage Arevalo,98.7,10002113,
Juan Pato,87.0,10007923,
Mauricio Fu,60.8,10003241,
Miguel Brimstone,70.6,10020421,
Mauricio Fu,24.9,10003452,
Ahri Brimstone,25.8,10004093,
Mauricio Skye,60.2,10006346,
Silvana Razor,75.6,10023009,
Camila Breach,86.4,10028588,
Alejandra Pato,35.9,10007848,
Silvana Pato,44.1,10014865,
Bryan Cypher,59.6,10028316,
Alvaro Breach,37.8,10002454,
Silvana Oliveira,33.1,10026640,
Yoru Harbor,76.3,10023706,
Enzo Fade,73.1,10025665,
Silvana Phoenix,60.2,10017652,
Alvaro Cypher,85.9,10026208,
Enzo Brimstone,33.8,10016877,
Alejandra Phoenix,22.2,10004183,
Reyna Sniper,23.9,10021363,
Miguel Harbor,42.3,10008708,
Liliana Razor,33.0,10023711,
William Oliveira,41.5,10006908,
Elsa Razor,88.4,10009725,
Alejandra Cypher,91.4,10019485,
Alejandra Phoenix,64.8,10017470,
Diana Po,81.9,10019827,
Miguel Fu,44.9,10026170,
Yoru Propeth,69.4,10013879,
Yoru Fu,43.1,10009581,
Alejandra Skye,90.3,10028666,
Enzo Razor,97.4,10030290,
Chamber Breach,90.2,10023351,
Juan Fade,82.1,10021068,
Silvana Sniper,78.0,10002782,
Elsa Fukuda,87.6,10015094,
Sage Huscar,87.5,10028056,
William Fade,74.5,10022299,
Chamber Fukuda,30.3,10007890,
Elsa Fu,20.9,10013216,
Chamber Fu,88.7,10007895,
Astra Fukuda,98.0,10014111,
Alvaro Pato,49.3,10010365,
Astra Omen,60.7,10009495,
Liliana Fade,25.5,10005165,
William Huscar,23.8,10013766,
Reyna Breach,91.5,10000851,
Chamber Fukuda,80.7,10023094,
Enzo Fukuda,63.3,10015485,
Alvaro Quispe,35.0,10020488,
William Harbor,49.5,10032679,
Briana Pato,53.2,10016111,
Juan Skye,40.1,10031630,
Alejandra Omen,43.9,10018958,
Liliana Breach,27.2,10016383,
Elsa Oliveira,24.4,10022923,
Alvaro Arevalo,97.3,10024186,
Juan Arevalo,73.7,10029974,
Alejandra Quispe,90.1,10012712,
Chamber Brimstone,48.1,10026165,
Reyna Fukuda,54.2,10019815,
Miguel Po,54.1,10004502,
William Fu,44.1,10013451,
Bryan Huscar,68.9,10006328,
Diana Breach,30.6,10028279,
Yoru Breach,27.0,10029089,
Alvaro Phoenix,46.1,10017983,
Diana Omen,95.8,10018566,
Enzo Razor,56.1,10011771,
Elsa Smith,57.7,10016264,
Reyna Arevalo,33.0,10017504,
Enzo Huscar,48.9,10002810,
Ahri Fu,96.8,10008172,
Alvaro Oliveira,24.0,10003267,
William Omen,32.3,10006688,
Miguel Razor,22.9,10032735,
Alvaro Smith,86.6,10011932,
William Sniper,76.0,10003344,
Enzo Razor,32.4,10027933,
Diana Huscar,76.0,10021553,
Bryan Pato,32.1,10019113,
Silvana Propeth,94.9,10008665,
Liliana Skye,56.1,10007539,
Chamber Cypher,32.5,10016164,
Silvana Phoenix,29.7,10004148,
Camila Fu,90.9,10006620,
Alvaro Smith,82.1,10011538,
Astra Skye,26.1,10032100,
Bryan Smith,93.1,10005457,
Enzo Oliveira,52.2,10018695,
Silvana Omen,98.9,10025171,
Miguel Fade,75.9,10003740,
Sage Harbor,32.3,10021951,
Camila Fu,96.1,10023714,
Liliana Fade,22.2,10014790,
Miguel Po,35.0,10014651,
William Harbor,60.2,10028633,
Elsa Po,97.5,10004018,
Astra Skye,30.4,10031567,
Liliana Fukuda,71.3,10006259,
Liliana Quispe,83.7,10009934,
Bryan Pato,33.0,10009114,
Liliana Smith,78.8,10001651,
Bryan Sniper,34.7,10014467,
Ahri Fu,83.7,10024078,
Briana Fukuda,35.4,10016643,
Alejandra Harbor,49.6,10010733,
Alvaro Quispe,91.1,10001335,
Elsa Huscar,95.5,10000517,
Liliana Huscar,37.0,10009471,
Briana Breach,80.6,10006789,
Enzo Phoenix,39.5,10003757,
Yoru Fade,45.7,10004621,
Chamber Breach,25.8,10015978,
Enzo Fade,99.3,10023842,
Juan Smith,96.3,10026715,
Astra Skye,49.7,10016286,
Yoru Sniper,70.6,10008082,
Silvana Fu,22.9,10014366,
Yoru Phoenix,54.8,10009807,
Camila Quispe,26.7,10022216,
Ahri Skye,41.1,10026649,
Liliana Brimstone,63.1,10032731,
Sage Pato,68.2,10015543,
Liliana Quispe,58.7,10025572,
Bryan Arevalo,33.4,10002840,
Bryan Brimstone,47.0,10021141,
Elsa Phoenix,54.4,10017826,
Chamber Skye,92.8,10019079,
Astra Smith,76.1,10005509,
Bryan Fade,70.6,10006008,
Liliana Oliveira,24.2,10028933,
Chamber Razor,80.9,10016825,
Diana Quispe,75.4,10022743,
Reyna Omen,28.2,10021746,
Enzo Quispe,34.2,10008962,
Enzo Quispe,42.4,10026981,
Reyna Razor,61.1,10007657,
Alvaro Breach,60.9,10012875,
Yoru Fade,35.1,10001126,
Alvaro Phoenix,76.4,10027921,
Reyna Omen,73.7,10017437,
Camila Fade,51.7,10014452,
William Brimstone,75.1,10002417,
Sage Pato,64.0,10026575,
Ahri Harbor,77.9,10028867,
Liliana Huscar,42.4,10009757,
Mauricio Arevalo,93.8,10013019,
Liliana Sniper,43.0,10032116,
Sage Breach,71.3,10012985,
Camila Pato,47.4,10027403,
Elsa Cypher,35.4,10003349,
Camila Phoenix,62.9,10023817,
Alejandra Fukuda,81.0,10015956,
Silvana Smith,90.1,10007850,
Liliana Oliveira,20.3,10012749,
Miguel Skye,29.8,10008320,
Alejandra Arevalo,34.9,10009600,
Miguel Pato,94.5,10001502,
William Oliveira,52.2,10020405,
Yoru Omen,69.2,10015785,
Reyna Pato,34.1,10012324,
Sage Arevalo,62.2,10031776,
William Pato,43.6,10031878,
Ahri Fade,57.6,10031845,
Silvana Sniper,78.0,10014537,
Juan Omen,98.3,10021447,
Enzo Breach,39.6,10021824,
Camila Harbor,45.1,10009753,
Bryan Omen,44.0,10012668,
Alvaro Fade,42.4,10000419,
Chamber Arevalo,53.5,10012469,
Chamber Propeth,54.5,10025191,
Sage Breach,33.4,10013553,
Elsa Oliveira,81.8,10010194,
Bryan Harbor,30.7,10026694,
Reyna Cypher,97.2,10029977,
Alejandra Quispe,97.4,10018410,
Silvana Breach,53.2,10021452,
Alejandra Oliveira,94.5,10031469,
Ahri Oliveira,83.2,10020831,
Elsa Omen,70.4,10011992,
Silvana Propeth,37.7,10000961,
Silvana Fu,27.4,10003709,
Elsa Sniper,65.3,10013883,
Bryan Razor,35.6,10031680,
Alejandra Pato,76.5,10018214,
Miguel Omen,35.0,10004902,
Miguel Huscar,97.4,10018490,
Liliana Fade,27.6,10014433,
Silvana Razor,77.6,10003723,
Camila Fukuda,54.4,10003389,
Astra Smith,47.2,10023654,
Reyna Oliveira,77.7,10020629,
Juan Huscar,47.3,10032432,
Enzo Fu,69.7,10018747,
Liliana Brimstone,84.5,10026745,
Alvaro Breach,98.9,10008438,
Camila Smith,42.0,10023256,
William Po,43.5,10032260,
Reyna Harbor,67.4,10019539,
Juan Brimstone,27.0,10019907,
Bryan Oliveira,49.1,10023134,
Camila Fukuda,43.9,10008555,
Diana Po,69.6,10026799,
Silvana Quispe,20.5,10017923,
Reyna Harbor,83.6,10032134,
Alejandra Brimstone,89.9,10029428,
Alejandra Fukuda,40.8,10014099,
Chamber Smith,93.0,10005864,
Juan Quispe,92.0,10013719,
Camila Breach,29.7,10000217,
Bryan Quispe,34.3,10022278,
Silvana Propeth,26.6,10029558,
Alvaro Fukuda,49.4,10029736,
William Skye,52.8,10011088,
Alvaro Razor,60.7,10017543,
Liliana Omen,56.3,10005221,
Diana Omen,59.1,10030136,
William Harbor,25.9,10027148,
Reyna Propeth,29.9,10011195,
Silvana Propeth,98.7,10021573,
Juan Pato,99.6,10023426,
Chamber Brimstone,52.2,10022530,
Mauricio Oliveira,67.2,10003558,
Astra Omen,36.1,10011234,
Liliana Fukuda,95.0,10026767,
Silvana Omen,97.5,10018799,
Mauricio Propeth,73.5,10011165,
William Omen,80.1,10029416,
Chamber Propeth,59.1,10030222,
Sage Phoenix,20.9,10028695,
Diana Huscar,37.7,10026682,
Yoru Sniper,95.8,10002248,
Bryan Fade,91.7,10029409,
William Propeth,59.5,10020945,
Camila Harbor,96.9,10006802,
Sage Sniper,42.6,10018907,
William Sniper,47.9,10000634,
Miguel Breach,84.4,10005441,
Reyna Propeth,60.2,10032484,
Bryan Smith,25.2,10029893,
William Quispe,55.0,10003814,
Alvaro Phoenix,80.0,10026854,
Enzo Po,64.2,10015890,
Sage Fu,75.1,10025629,
Miguel Oliveira,57.0,10025127,
Silvana Skye,55.0,10002133,
Mauricio Fade,87.7,10015892,
Juan Cypher,22.7,10016460,
Briana Phoenix,65.4,10006856,
Camila Phoenix,30.8,10009156,
Yoru Breach,57.5,10012201,
Alejandra Fade,33.0,10003507,
Alejandra Huscar,40.4,10004012,
Miguel Fade,38.9,10011723,
Mauricio Skye,25.1,10003409,
Ahri Omen,48.8,10015122,
Mauricio Sniper,23.2,10030503,
Camila Omen,54.5,10021351,
Astra Breach,81.3,10032634,
Bryan Arevalo,47.2,10005158,
Sage Breach,61.5,10025937,
Ahri Quispe,59.8,10008769,
Yoru Oliveira,90.0,10023031,
Liliana Omen,34.3,10015506,
Sage Fu,94.3,10030103,
William Fade,30.5,10008494,
Elsa Fukuda,48.1,10009911,
Mauricio Quispe,60.0,10005889,
Chamber Huscar,46.4,10013204,
Bryan Pato,39.5,10024312,
Camila Phoenix,37.7,10029108,
Sage Quispe,62.8,10015497,
William Fu,31.3,10005920,
Chamber Razor,80.6,10015196,
Alejandra Smith,68.9,10018985,
Elsa Propeth,33.3,10026708,
Silvana Breach,87.0,10010151,
Elsa Razor,44.3,10028245,
Miguel Huscar,73.5,10011530,
Chamber Phoenix,24.7,10031611,
Diana Fade,84.6,10006845,
Chamber Po,41.1,10004505,
Juan Oliveira,94.8,10019631,
William Oliveira,95.4,10032051,
Sage Po,84.9,10000496,
Diana Sniper,99.6,10012385,
Silvana Pato,72.1,10027088,
Briana Arevalo,24.4,10015149,
Reyna Cypher,96.6,10023518,
Camila Phoenix,91.9,10008558,
William Breach,35.9,10012726,
Silvana Cypher,39.5,10028216,
Alvaro Razor,56.2,10007304,
Sage Oliveira,40.0,10012105,
Sage Cypher,27.9,10021937,
Liliana Huscar,43.1,10001833,
Liliana Breach,52.6,10000231,
Diana Brimstone,60.1,10021196,
Mauricio Propeth,45.9,10020422,
Sage Pato,64.4,10002045,
Miguel Breach,41.1,10016829,
Mauricio Phoenix,57.6,10000991,
Reyna Propeth,44.1,10002219,
Juan Fu,83.2,10003389,
Silvana Arevalo,42.1,10031150,
Alvaro Fukuda,69.4,10025733,
William Skye,87.3,10021238,
William Harbor,85.3,10027554,
Miguel Propeth,81.3,10021136,
Alejandra Skye,59.0,10018967,
Reyna Pato,26.7,10028561,
Briana Omen,67.3,10001531,
Astra Pato,30.2,10019969,
Juan Skye,51.8,10026832,
Juan Fade,68.7,10003954,
Sage Cypher,69.8,10016205,
Astra Oliveira,31.3,10015672,
Diana Oliveira,69.4,10009611,
Mauricio Sniper,41.6,10001674,
Alejandra Fade,52.1,10011579,
Bryan Omen,96.5,10015389,
Alvaro Arevalo,73.5,10020938,
Miguel Razor,41.4,10009212,
Silvana Sniper,97.8,10028325,
Bryan Skye,84.8,10017309,
Yoru Fu,98.9,10022008,
Ahri Sniper,32.9,10025488,
Juan Po,83.0,10019092,
Elsa Omen,68.5,10010040,
Camila Smith,44.1,10003568,
Sage Arevalo,30.9,10027751,
Liliana Harbor,97.1,10031575,
Alejandra Harbor,22.2,10004573,
Mauricio Brimstone,67.6,10023487,
Bryan Cypher,25.8,10004338,
Alvaro Fu,48.2,10018919,
Liliana Propeth,66.3,10022008,
Reyna Sniper,22.6,10013478,
Ahri Quispe,65.0,10017438,
William Skye,62.7,10023953,
William Skye,65.4,10009418,
Chamber Propeth,91.4,10011364,
Liliana Fu,36.4,10014290,
Briana Brimstone,49.5,10025557,
Reyna Phoenix,38.6,10000250,
William Propeth,68.9,10017076,
Camila Fu,82.6,10006300,
Alvaro Propeth,25.8,10029834,
Diana Brimstone,97.8,10000106,
Chamber Pato,34.7,10030482,
Enzo Fade,68.6,10006823,
Astra Quispe,93.3,10022084,
Reyna Propeth,32.1,10012620,
Reyna Smith,24.1,10026307,
Alvaro Brimstone,88.2,10019441,
Liliana Skye,52.3,10001783,
Alvaro Po,41.2,10013942,
Alejandra Skye,99.3,10030997,
Alejandra Fade,96.4,10024508,
Reyna Fu,49.3,10011485,
Reyna Razor,22.2,10028403,
Alvaro Pato,72.5,10024036,
Bryan Omen,59.8,10026435,
Astra Quispe,68.2,10021399,
Chamber Harbor,47.3,10015580,
Silvana Harbor,29.0,10025183,
Diana Cypher,51.4,10011184,
Astra Arevalo,46.8,10006545,
Enzo Quispe,45.0,10016230,
Astra Oliveira,45.6,10024586,
Enzo Po,41.7,10007499,
Camila Pato,21.0,10012712,
Enzo Quispe,29.7,10005181,
Reyna Propeth,86.2,10018948,
Sage Oliveira,76.8,10003060,
Miguel Propeth,73.4,10023823,
Enzo Propeth,68.0,10029713,
Mauricio Brimstone,52.6,10007307,
Astra Pato,65.2,10007380,
Ahri Fukuda,21.2,10016752,
Bryan Fu,34.0,10015983,
Elsa Fade,35.7,10012990,
Alvaro Brimstone,64.7,10012624,
Alejandra Brimstone,25.3,10016208,
Alejandra Quispe,89.3,10018643,
Briana Oliveira,64.8,10018083,
Ahri Quispe,58.9,10013119,
Alvaro Po,88.6,10011445,
Camila Quispe,95.5,10001276,
Reyna Cypher,65.2,10008041,
Mauricio Breach,51.1,10031326,
Alvaro Propeth,61.8,10006156,
Enzo Skye,97.5,10021120,
Liliana Huscar,70.6,10012784,
Diana Fade,77.0,10016130,
Briana Fu,83.4,10030533,
Miguel Smith,43.5,10004001,
Miguel Propeth,95.0,10014216,
Yoru Brimstone,51.3,10019981,
Juan Huscar,68.0,10026433,
Elsa Oliveira,85.6,10015712,
Liliana Fade,32.4,10032503,
Miguel Breach,39.2,10029220,
Diana Pato,33.2,10024431,
William Fu,47.9,10019152,
Reyna Fade,34.6,10031678,
Enzo Sniper,93.0,10017951,
Mauricio Omen,83.3,10032179,
Alejandra Quispe,80.3,10023470,
Bryan Brimstone,43.3,10022429,
Bryan Huscar,89.4,10025794,
Juan Cypher,81.0,10020104,
Diana Arevalo,26.8,10007727,
Bryan Smith,80.0,10002646,
Briana Huscar,69.4,10010668,
Diana Quispe,51.2,10013671,
Astra Skye,66.0,10001050,
Elsa Propeth,25.9,10015279,
Reyna Razor,23.1,10030605,
Reyna Fu,53.6,10022887,
Elsa Razor,62.0,10029463,
Camila Pato,85.9,10029628,
Reyna Omen,98.9,10014237,
William Harbor,79.3,10014887,
Diana Propeth,79.9,10016455,
Yoru Huscar,47.3,10023899,
Yoru Huscar,44.9,10001610,
Enzo Pato,69.8,10020713,
William Fade,49.6,10002838,
Briana Fu,81.0,10007937,
Alejandra Phoenix,32.6,10016689,
Ahri Omen,74.6,10025089,
William Fukuda,65.0,10019278,
Enzo Arevalo,40.3,10003509,
William Omen,36.7,10027217,
Elsa Brimstone,26.3,10025198,
Reyna Pato,78.8,10009837,
Alvaro Quispe,56.0,10015963,
Chamber Razor,77.1,10005244,
Reyna Cypher,24.6,10005576,
Alvaro Po,97.4,10024633,
Silvana Sniper,48.7,10014643,
Astra Quispe,33.4,10019727,
Astra Po,68.3,10018522,
Sage Breach,33.9,10031378,
Alvaro Pato,96.2,10021410,
William Harbor,92.2,10014051,
Reyna Po,80.2,10018833,
Liliana Breach,50.7,10022664,
Diana Smith,90.8,10029745,
Briana Fade,39.0,10019076,
Enzo Fu,84.2,10002709,
Liliana Brimstone,46.0,10030895,
Bryan Razor,39.7,10017621,
Briana Pato,21.2,10028577,
Reyna Arevalo,32.7,10001335,
Juan Omen,71.6,10006832,
Juan Pato,27.9,10005998,
Sage Pato,47.7,10025541,
Liliana Cypher,50.3,10020236,
Silvana Fu,59.5,10025633,
Silvana Quispe,75.5,10000147,
Juan Huscar,35.5,10008773,
Alejandra Skye,25.2,10031960,
Mauricio Oliveira,56.0,10022679,
Miguel Skye,93.1,10027789,
Diana Harbor,40.6,10016763,
Briana Skye,72.2,10014894,
Ahri Huscar,49.4,10014586,
Juan Breach,95.9,10012962,
Astra Po,68.9,10031026,
Chamber Brimstone,78.9,10014677,
William Omen,97.7,10007705,
Mauricio Skye,44.7,10027285,
Briana Breach,97.6,10018018,
Alejandra Arevalo,86.1,10024431,
Alvaro Po,48.2,10025215,
Chamber Fade,61.7,10002156,
Enzo Pato,61.5,10024606,
Yoru Fukuda,74.7,10020694,
Elsa Skye,51.3,10012166,
Liliana Fu,28.9,10000625,
Miguel Razor,48.4,10029131,
Elsa Smith,92.0,10016840,
Silvana Smith,24.1,10016811,
Silvana Omen,78.3,10001404,
Juan Po,51.0,10020115,
William Propeth,39.3,10012100,
Chamber Po,97.3,10014370,
Liliana Phoenix,98.2,10031601,
Astra Arevalo,47.6,10004634,
Ahri Quispe,51.6,10025652,
Alvaro Pato,48.0,10000939,
Bryan Cypher,68.6,10026629,
Bryan Razor,99.9,10025201,
Camila Skye,24.2,10028365,
Astra Harbor,20.9,10018596,
Reyna Razor,54.5,10024519,
Miguel Huscar,90.3,10018249,
Miguel Harbor,68.5,10027189,
Sage Brimstone,82.8,10018528,
Alejandra Harbor,49.2,10007516,
Sage Huscar,43.2,10019049,
Ahri Skye,32.8,10016484,
Briana Smith,88.4,10009656,
Sage Brimstone,72.2,10030986,
Liliana Oliveira,50.7,10021859,
Astra Po,63.6,10018509,
Sage Brimstone,45.6,10006368,
Sage Skye,93.1,10018041,
Alvaro Harbor,79.6,10000131,
Liliana Propeth,24.5,10025662,
Elsa Po,76.5,10026236,
Diana Smith,39.0,10023735,
Elsa Po,93.1,10018186,
Silvana Breach,38.6,10001158,
Reyna Huscar,34.9,10011765,
William Quispe,52.1,10019578,
Silvana Harbor,69.3,10021658,
Reyna Cypher,93.1,10012886,
Diana Huscar,21.9,10025350,
Miguel Skye,75.1,10002219,
Mauricio Skye,99.6,10024561,
Mauricio Arevalo,95.1,10001771,
Silvana Harbor,72.4,10001692,
Briana Fade,85.0,10001312,
Briana Propeth,57.2,10018139,
Sage Phoenix,31.6,10013034,
Liliana Fade,76.9,10029405,
Bryan Harbor,29.2,10004010,
Briana Omen,35.9,10024419,
Astra Razor,21.0,10031244,
Bryan Harbor,24.1,10020102,
Astra Brimstone,68.9,10026448,
William Propeth,90.7,10012874,
Yoru Phoenix,83.9,10018172,
Alejandra Fu,28.4,10031612,
Diana Oliveira,25.2,10021979,
Bryan Fukuda,28.0,10004794,
Chamber Razor,24.7,10015230,
Alejandra Propeth,97.7,10005275,
Miguel Arevalo,57.4,10020372,
Astra Phoenix,59.7,10018237,
Ahri Skye,82.3,10024786,
Miguel Razor,21.6,10020178,
Camila Propeth,35.2,10023882,
Miguel Skye,84.5,10014313,
Sage Quispe,56.0,10023640,
Alejandra Propeth,22.5,10020851,
Alvaro Fukuda,95.7,10021655,
Bryan Omen,67.1,10021982,
Chamber Cypher,40.1,10019574,
Reyna Oliveira,27.3,10022980,
Yoru Cypher,63.0,10008804,
William Fu,36.0,10012275,
Bryan Arevalo,30.2,10012727,
Ahri Po,91.8,10015835,
Chamber Brimstone,22.8,10011180,
Reyna Po,61.1,10026797,
Diana Pato,87.3,10002102,
Astra Fu,40.5,10008874,
Briana Omen,56.9,10002175,
Mauricio Brimstone,26.4,10000369,
Elsa Harbor,84.4,10030011,
William Breach,59.0,10031062,
Sage Fukuda,33.0,10007495,
Enzo Fade,88.9,10012028,
Liliana Omen,65.3,10011557,
Briana Cypher,54.1,10006094,
Enzo Harbor,42.7,10022095,
Astra Oliveira,54.5,10011024,
Ahri Pato,56.9,10030088,
Diana Cypher,21.1,10000153,
Yoru Phoenix,57.4,10002434,
Miguel Harbor,56.6,10014193,
Juan Omen,49.9,10026520,
Juan Omen,22.2,10011760,
Juan Smith,24.1,10017010,
Chamber Arevalo,30.5,10017937,
Mauricio Brimstone,92.3,10022214,
William Sniper,26.5,10029710,
Enzo Fukuda,40.8,10031898,
Miguel Harbor,20.3,10031368,
Astra Propeth,66.3,10032682,
Diana Quispe,44.2,10020164,
Alvaro Phoenix,87.9,10004069,
Silvana Fade,74.2,10030919,
Juan Fu,57.9,10025378,
Astra Arevalo,49.5,10011858,
Astra Phoenix,31.0,10021360,
Bryan Smith,70.0,10013582,
Yoru Propeth,54.0,10029113,
Elsa Pato,32.2,10006002,
Yoru Harbor,80.2,10014989,
Juan Pato,72.9,10014620,
Mauricio Brimstone,55.3,10027467,
Reyna Propeth,35.0,10010934,
Alvaro Fade,64.0,10028681,
Astra Po,62.4,10004775,
Reyna Fade,33.5,10005863,
Mauricio Brimstone,94.8,10026389,
Chamber Pato,50.6,10013231,
Briana Oliveira,41.1,10024333,
Reyna Phoenix,71.8,10014069,
Alvaro Smith,95.1,10015298,
Reyna Oliveira,53.5,10032270,
Alvaro Razor,95.7,10010313,
Bryan Breach,28.5,10023962,
Elsa Sniper,71.2,10015677,
Diana Oliveira,93.1,10011896,
Briana Harbor,98.9,10001833,
Chamber Cypher,26.2,10001369,
Elsa Fukuda,40.6,10004525,
Silvana Po,55.1,10018252,
Bryan Oliveira,80.3,10016063,
Diana Breach,99.3,10004604,
Chamber Skye,94.4,10026734,
Reyna Pato,41.6,10031862,
Bryan Arevalo,60.3,10017686,
Alejandra Fade,55.9,10007603,
Mauricio Oliveira,98.6,10004327,
Bryan Fade,71.6,10006197,
Diana Sniper,61.3,10027943,
Ahri Fukuda,39.5,10013947,
Mauricio Propeth,76.1,10001183,
Alvaro Smith,93.3,10031261,
Briana Fu,52.4,10009739,
Chamber Po,88.5,10028610,
Yoru Razor,56.9,10030864,
Silvana Huscar,73.7,10013405,
Yoru Brimstone,67.7,10000883,
Astra Fu,44.1,10027722,
Mauricio Propeth,76.2,10018875,
Astra Razor,40.2,10002883,
Camila Cypher,28.2,10000855,
Alvaro Fade,61.8,10017484,
Mauricio Oliveira,89.9,10022781,
Liliana Huscar,36.3,10023294,
Alejandra Phoenix,87.6,10017644,
Silvana Fade,91.0,10027614,
Juan Quispe,64.4,10010787,
Elsa Skye,44.1,10010148,
Alvaro Breach,72.9,10009433,
Silvana Quispe,56.3,10032151,
Elsa Fade,38.5,10023098,
Diana Arevalo,52.0,10023412,
Astra Smith,48.9,10029355,
William Propeth,49.8,10003442,
Silvana Arevalo,90.6,10016681,
Miguel Omen,45.8,10030558,
Mauricio Fukuda,82.0,10013190,
Alejandra Sniper,32.2,10026609,
Astra Fu,86.2,10021123,
Silvana Brimstone,40.3,10014786,
Liliana Quispe,41.0,10009758,
Yoru Arevalo,47.4,10024964,
Sage Po,20.5,10004503,
Sage Fade,87.8,10032630,
Yoru Harbor,87.4,10031719,
Silvana Phoenix,95.1,10006698,
Reyna Fukuda,67.3,10011466,
Astra Cypher,36.3,10025356,
Mauricio Breach,96.0,10031625,
Yoru Fukuda,57.1,10022870,
Camila Cypher,25.8,10005158,
Briana Propeth,69.3,10024146,
Sage Sniper,88.8,10000152,
Enzo Phoenix,51.7,10026132,
Ahri Pato,26.6,10007988,
Miguel Oliveira,79.2,10029210,
Camila Arevalo,57.3,10003202,
Astra Breach,23.5,10032622,
Ahri Breach,73.4,10005640,
Miguel Huscar,91.4,10006205,
Silvana Smith,58.1,10023754,
Briana Phoenix,64.0,10022794,
Miguel Fu,94.3,10012699,
Chamber Breach,54.6,10000987,
Elsa Po,60.6,10014964,
Sage Sniper,22.9,10016406,
Miguel Brimstone,57.8,10026463,
Miguel Fu,77.7,10029670,
Alejandra Omen,70.9,10030401,
Alejandra Huscar,29.0,10019558,
Camila Sniper,53.6,10005134,
Diana Smith,56.0,10007136,
Juan Omen,99.0,10018717,
Ahri Propeth,88.2,10016860,
Miguel Smith,48.2,10022979,
Yoru Brimstone,37.5,10026337,
Juan Arevalo,73.1,10000599,
Sage Breach,98.9,10001545,
Astra Razor,58.8,10017740,
Reyna Cypher,72.0,10006365,
Diana Cypher,93.7,10018705,
Elsa Po,64.6,10019987,
Astra Phoenix,91.7,10003776,
Ahri Smith,65.4,10004644,
Sage Harbor,52.3,10021367,
Bryan Quispe,49.2,10026839,
Yoru Quispe,42.7,10002381,
Alejandra Brimstone,63.1,10014635,
Briana Propeth,61.3,10021044,
Juan Fu,87.8,10018768,
Elsa Arevalo,58.5,10005717,
Astra Arevalo,51.8,10020108,
Alejandra Cypher,94.1,10000163,
William Smith,58.5,10013625,
Bryan Omen,23.3,10012218,
Chamber Phoenix,23.2,10012105,
Enzo Sniper,59.0,10003651,
Mauricio Fade,58.4,10015342,
William Fukuda,81.5,10023926,
Briana Quispe,95.5,10018774,
William Pato,29.6,10021871,
Miguel Quispe,52.4,10022937,
Diana Sniper,40.0,10010863,
Miguel Omen,48.9,10018006,
Diana Fu,50.5,10004940,
William Cypher,73.5,10027275,
Camila Harbor,72.9,10027787,
Juan Quispe,32.4,10012454,
Diana Smith,81.5,10005379,
Ahri Breach,59.2,10021225,
Juan Oliveira,54.1,10029696,
Elsa Huscar,63.5,10005785,
Alvaro Cypher,33.8,10003633,
Chamber Oliveira,57.4,10032393,
Silvana Razor,44.5,10030191,
Bryan Quispe,36.4,10028675,
Yoru Quispe,89.3,10003229,
William Huscar,29.0,10007452,
Alejandra Sniper,96.9,10017969,
Sage Sniper,74.3,10018937,
Astra Po,90.4,10015657,
Elsa Po,83.1,10016014,
Liliana Cypher,91.4,10013425,
Astra Pato,43.7,10031960,
Diana Brimstone,44.5,10030220,
Reyna Brimstone,28.3,10013227,
Sage Smith,41.5,10008317,
Yoru Huscar,93.6,10028805,
Briana Fu,54.3,10014911,
Alvaro Quispe,99.3,10022276,
Enzo Phoenix,76.9,10006615,
Reyna Arevalo,44.9,10013045,
William Harbor,98.4,10010806,
Camila Skye,48.3,10008722,
Silvana Phoenix,21.1,10007824,
Juan Arevalo,40.9,10025837,
Mauricio Arevalo,95.8,10005586,
Diana Propeth,74.3,10012954,
William Oliveira,37.0,10019798,
Alejandra Breach,97.4,10016652,
Alejandra Razor,40.7,10009107,
Astra Po,82.4,10009297,
Astra Quispe,63.8,10007884,
Liliana Omen,63.3,10016647,
Liliana Huscar,84.3,10016659,
Reyna Sniper,61.7,10025280,
Mauricio Huscar,50.9,10031259,
Astra Fu,86.7,10009524,
Enzo Brimstone,95.0,10020656,
Chamber Breach,65.8,10022379,
Yoru Brimstone,86.1,10014536,
Astra Pato,24.8,10025163,
Camila Phoenix,57.9,10018570,
Astra Fukuda,68.7,10006191,
Astra Fukuda,53.2,10028102,
Juan Po,61.2,10014698,
Astra Brimstone,61.9,10013998,
Enzo Razor,64.4,10031210,
Enzo Fukuda,43.4,10000972,
Sage Huscar,65.1,10032344,
Astra Po,68.7,10024209,
Liliana Fade,59.9,10011103,
Chamber Propeth,80.5,10001770,
Diana Fade,76.2,10020491,
Camila Propeth,26.4,10025536,
Miguel Fu,70.7,10015449,
Juan Cypher,85.5,10011607,
Diana Oliveira,72.7,10018285,
Elsa Skye,49.2,10013783,
Chamber Cypher,68.4,10013583,
Diana Quispe,61.5,10029582,
Miguel Omen,78.6,10024667,
Silvana Smith,37.9,10012720,
Bryan Razor,45.5,10008648,
Alvaro Fade,30.5,10024474,
Briana Brimstone,80.4,10008432,
Camila Breach,95.2,10011230,
Miguel Breach,35.2,10014017,
Diana Harbor,55.7,10016302,
Camila Breach,62.2,10017154,
Ahri Breach,45.9,10022618,
Sage Omen,68.9,10028748,
Juan Phoenix,67.0,10030714,
Bryan Sniper,51.9,10025578,
Diana Pato,97.7,10017277,
Alvaro Harbor,65.8,10021307,
Astra Huscar,30.8,10013242,
